200, 1732390170.187881
400, 6004264676.924667
600, 10223247849.055519
800, 19883701730.492977
1000, 20567304804.974342
1200, 28516766897.723953
1400, 33961275425.319336
1600, 41925534411.722618
1800, 45418265562.430878
2000, 55340650149.800430
2200, 64139967901.016998
2400, 66255645536.103951
2600, 73522175165.137772
2800, 78464889046.984497
3000, 76528006464.631668
3200, 84451551712.682968
3400, 84600697164.092789
3600, 91798628868.277344
3800, 91966255026.070404
4000, 97893047590.360458
4200, 108822588977.139343
4400, 106718121287.446640
4600, 114680929329.824387
4800, 112617449651.623978
5000, 111873848276.514679
5200, 125290165870.361267
5400, 121208920006.228943
5600, 127374335120.085526
5800, 128200127149.082947
6000, 129625189895.890930
6200, 146777995003.401031
6400, 144158952997.276062
6600, 143221553673.255981
6800, 146115315525.928253
7000, 144431888738.857788
7200, 154436266659.328949
1000, 16432669480.229776
1200, 19478766409.290577
1400, 25209053861.546261
1600, 28267830585.962982
1800, 32284638058.806507
2000, 35659151193.806221
2200, 40239858350.379066
2400, 43642095559.305466
2600, 48113866179.684166
2800, 52422451871.247330
3000, 55771234810.303513
3200, 59528990303.429955
3400, 65368688831.372955
3600, 69327308021.653549
3800, 73194520885.047455
4000, 78397210275.353683
4200, 81482363023.175797
4400, 87539317833.423965
4600, 89358132339.040329
4800, 92740686806.281906
5000, 98098627348.578568
5200, 102202249493.198181
5400, 110890435661.336731
5600, 113377307273.322510
5800, 118006176685.483414
6000, 121185046955.416061
6200, 126732601085.501953
6400, 127888476802.691025
6600, 135586549111.546844
6800, 140050376125.888916
7000, 144409151751.236053
7200, 149052565734.032562
7400, 155627332356.642151
